cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
3465	S1315	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Tetracarboxylic acids and derivatives	1.0	Tetracarboxylic acids and derivatives	1.0	Aliphatic heteromonocyclic compounds	1.0
3466	S1316	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Tetracarboxylic acids and derivatives	1.0	Tetracarboxylic acids and derivatives	1.0	Aliphatic heteromonocyclic compounds	1.0
3467	S1317	1	Organic compounds	1.0	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Alcohols and polyols	1.0	Cyclic alcohols and derivatives	1.0	Aliphatic homomonocyclic compounds	1.0
3468	S1318	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Phenethylamines	1.0	Amphetamines and derivatives	1.0	Aromatic homomonocyclic compounds	1.0
347	419	3	Organic compounds	0.6666666666666666	Organoheterocyclic compounds	0.3333333333333333	Benzothiazines	0.3333333333333333		0.3333333333333333	Benzothiazines	0.3333333333333333	Aromatic heteropolycyclic compounds	0.6666666666666666
362	419	3	Organic compounds	0.6666666666666666	Organoheterocyclic compounds	0.3333333333333333	Benzothiazines	0.3333333333333333		0.3333333333333333	Benzothiazines	0.3333333333333333	Aromatic heteropolycyclic compounds	0.6666666666666666
493	419	3	Organic compounds	0.6666666666666666	Organoheterocyclic compounds	0.3333333333333333	Benzothiazines	0.3333333333333333		0.3333333333333333	Benzothiazines	0.3333333333333333	Aromatic heteropolycyclic compounds	0.6666666666666666
3470	S1319	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Depsides and depsidones	1.0		1.0	Depsides and depsidones	1.0	Aromatic homomonocyclic compounds	1.0
3471	S1320	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
3472	708	6	Organic compounds	0.5	Organic oxygen compounds	0.5	Organooxygen compounds	0.5	Carbohydrates and carbohydrate conjugates	0.5	Phenolic glycosides	0.3333333333333333	Aromatic heteromonocyclic compounds	0.5
3473	708	6	Organic compounds	0.5	Organic oxygen compounds	0.5	Organooxygen compounds	0.5	Carbohydrates and carbohydrate conjugates	0.5	Phenolic glycosides	0.3333333333333333	Aromatic heteromonocyclic compounds	0.5
5083	708	6	Organic compounds	0.5	Organic oxygen compounds	0.5	Organooxygen compounds	0.5	Carbohydrates and carbohydrate conjugates	0.5	Phenolic glycosides	0.3333333333333333	Aromatic heteromonocyclic compounds	0.5
5132	708	6	Organic compounds	0.5	Organic oxygen compounds	0.5	Organooxygen compounds	0.5	Carbohydrates and carbohydrate conjugates	0.5	Phenolic glycosides	0.3333333333333333	Aromatic heteromonocyclic compounds	0.5
7125	708	6	Organic compounds	0.5	Organic oxygen compounds	0.5	Organooxygen compounds	0.5	Carbohydrates and carbohydrate conjugates	0.5	Phenolic glycosides	0.3333333333333333	Aromatic heteromonocyclic compounds	0.5
7812	708	6	Organic compounds	0.5	Organic oxygen compounds	0.5	Organooxygen compounds	0.5	Carbohydrates and carbohydrate conjugates	0.5	Phenolic glycosides	0.3333333333333333	Aromatic heteromonocyclic compounds	0.5
3474	S1321	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavonoid glycosides	1.0	Flavonoid-7-O-glycosides	1.0	Aromatic heteropolycyclic compounds	1.0
3475	S1322	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
3476	30	3	Organic compounds	0.6666666666666666	Organoheterocyclic compounds	0.6666666666666666	Azaphilones	0.6666666666666666		0.6666666666666666	Azaphilones	0.6666666666666666	Aliphatic heteropolycyclic compounds	0.6666666666666666
3477	30	3	Organic compounds	0.6666666666666666	Organoheterocyclic compounds	0.6666666666666666	Azaphilones	0.6666666666666666		0.6666666666666666	Azaphilones	0.6666666666666666	Aliphatic heteropolycyclic compounds	0.6666666666666666
3753	30	3	Organic compounds	0.6666666666666666	Organoheterocyclic compounds	0.6666666666666666	Azaphilones	0.6666666666666666		0.6666666666666666	Azaphilones	0.6666666666666666	Aliphatic heteropolycyclic compounds	0.6666666666666666
348	S1323	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
3480	1006	2	Organic compounds	0.5	Organic acids and derivatives	0.5	Carboxylic acids and derivatives	0.5	Amino acids, peptides, and analogues	0.5	Glutamic acid and derivatives	0.5	Aliphatic heteropolycyclic compounds	0.5
5480	1006	2	Organic compounds	0.5	Organic acids and derivatives	0.5	Carboxylic acids and derivatives	0.5	Amino acids, peptides, and analogues	0.5	Glutamic acid and derivatives	0.5	Aliphatic heteropolycyclic compounds	0.5
3481	135	2	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Saccharolipids	1.0		1.0	Saccharolipids	1.0	Aliphatic heteromonocyclic compounds	1.0
3482	135	2	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Saccharolipids	1.0		1.0	Saccharolipids	1.0	Aliphatic heteromonocyclic compounds	1.0
3484	S1324	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Isocoumarins and derivatives	1.0		1.0	Isocoumarins and derivatives	1.0	Aromatic heteropolycyclic compounds	1.0
3485	S1325	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Pyranoflavonoids	1.0	Pyranoflavonoids	1.0	Aromatic heteropolycyclic compounds	1.0
3486	385	2	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4196	385	2	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
3487	S1326	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
349	522	2	Organic compounds	0.5	Benzenoids	0.5	Benzene and substituted derivatives	0.5	Benzenesulfonamides	0.5	Benzenesulfonamides	0.5	Aromatic homomonocyclic compounds	0.5
351	522	2	Organic compounds	0.5	Benzenoids	0.5	Benzene and substituted derivatives	0.5	Benzenesulfonamides	0.5	Benzenesulfonamides	0.5	Aromatic homomonocyclic compounds	0.5
3493	S1327	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
3494	502	3	Organic compounds	0.6666666666666666	Phenylpropanoids and polyketides	0.6666666666666666	Flavonoids	0.6666666666666666	Flavonoid glycosides	0.6666666666666666	Flavonoid-7-O-glycosides	0.6666666666666666	Aromatic heteropolycyclic compounds	0.6666666666666666
4166	502	3	Organic compounds	0.6666666666666666	Phenylpropanoids and polyketides	0.6666666666666666	Flavonoids	0.6666666666666666	Flavonoid glycosides	0.6666666666666666	Flavonoid-7-O-glycosides	0.6666666666666666	Aromatic heteropolycyclic compounds	0.6666666666666666
4167	502	3	Organic compounds	0.6666666666666666	Phenylpropanoids and polyketides	0.6666666666666666	Flavonoids	0.6666666666666666	Flavonoid glycosides	0.6666666666666666	Flavonoid-7-O-glycosides	0.6666666666666666	Aromatic heteropolycyclic compounds	0.6666666666666666
3497	999	4	Organic compounds	1.0	Alkaloids and derivatives	1.0	Protopine alkaloids	1.0		1.0	Protopine alkaloids	1.0	Aromatic heteropolycyclic compounds	1.0
3569	999	4	Organic compounds	1.0	Alkaloids and derivatives	1.0	Protopine alkaloids	1.0		1.0	Protopine alkaloids	1.0	Aromatic heteropolycyclic compounds	1.0
